ip,click date,Agency,product code,travel date,Continent,Country,City,Flight,Product type,Price,Travel Period,id
123******61.241,3/20/17,MD,MDEWP331AF,5/1/17,Europe,Italy,Venice,AF,P,3890000,8,36088
123******61.241,3/20/17,MD,MDEWP331AF,5/1/17,Europe,Italy,Florence,AF,P,3890000,8,36089
175******2.58,3/20/17,HN,HNAVP106VJ1,4/28/17,Asia,Vietnam,Hanoi,VJ1,P,349000,5,36090
175******2.58,3/20/17,HN,HNAVP106VJ1,4/28/17,Asia,Vietnam,Halong Bay,VJ1,P,349000,5,36091
175******2.58,3/20/17,HN,HNAVP106VJ1,4/28/17,Asia,Vietnam,Hai Phong,VJ1,P,349000,5,36092
175******2.58,3/20/17,HN,HNAVP106VJ1,5/4/17,Asia,Vietnam,Hanoi,VJ1,P,799000,5,36093
175******2.58,3/20/17,HN,HNAVP106VJ1,5/4/17,Asia,Vietnam,Halong Bay,VJ1,P,799000,5,36094
175******2.58,3/20/17,HN,HNAVP106VJ1,5/4/17,Asia,Vietnam,Hai Phong,VJ1,P,799000,5,36095
175******2.58,3/20/17,HN,HNAVP106VJ1,5/18/17,Asia,Vietnam,Hanoi,VJ1,P,369000,5,36096
175******2.58,3/20/17,HN,HNAVP106VJ1,5/18/17,Asia,Vietnam,Halong Bay,VJ1,P,369000,5,36097
175******2.58,3/20/17,HN,HNAVP106VJ1,5/18/17,Asia,Vietnam,Hai Phong,VJ1,P,369000,5,36098
175******2.58,3/20/17,HN,HNAVP106VJ1,5/7/17,Asia,Vietnam,Hanoi,VJ1,P,369000,5,36099
175******2.58,3/20/17,HN,HNAVP106VJ1,5/7/17,Asia,Vietnam,Halong Bay,VJ1,P,369000,5,36100
175******2.58,3/20/17,HN,HNAVP106VJ1,5/7/17,Asia,Vietnam,Hai Phong,VJ1,P,369000,5,36101
175******2.58,3/20/17,HN,HNAVP106VJ1,4/28/17,Asia,Vietnam,Hanoi,VJ1,P,349000,5,36102
175******2.58,3/20/17,HN,HNAVP106VJ1,4/28/17,Asia,Vietnam,Halong Bay,VJ1,P,349000,5,36103
175******2.58,3/20/17,HN,HNAVP106VJ1,4/28/17,Asia,Vietnam,Hai Phong,VJ1,P,349000,5,36104
218******29.112,3/21/17,MD,MDATP201ZE5F,5/26/17,Asia,Thailand,Phuket,ZE5F,P,599000,5,36105
218******29.112,3/21/17,MD,MDATP201ZE5F,6/3/17,Asia,Thailand,Phuket,ZE5F,P,1309000,5,36106
218******29.112,3/21/17,MD,MDATP201ZE5F,6/2/17,Asia,Thailand,Phuket,ZE5F,P,1309000,5,36107
218******29.112,3/21/17,MD,MDATP201ZE5F,6/3/17,Asia,Thailand,Phuket,ZE5F,P,1309000,5,36108
218******29.112,3/21/17,MD,MDAME703ZETP,6/2/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,1463800,5,36109
218******29.112,3/21/17,JU,JUSGP892TW3,6/2/17,Oceania and Pacific Islands,Guam,Guam,TW3,P,929000,5,36110
218******29.112,3/21/17,JU,JUSGP892TW3,6/3/17,Oceania and Pacific Islands,Guam,Guam,TW3,P,929000,5,36111
58.******.187,3/21/17,HN,HNASA191C,4/8/17,Asia,Singapore,Singapore,C,F,320000,2,36112
58.******.187,3/21/17,HN,HNASA191C,4/7/17,Asia,Singapore,Singapore,C,F,320000,2,36113
58.******.187,3/21/17,HN,HNASA191C,4/10/17,Asia,Singapore,Singapore,C,F,320000,2,36114
58.******.187,3/21/17,HN,HNASA191C,4/7/17,Asia,Singapore,Singapore,C,F,320000,2,36115
58.******.187,3/21/17,HN,HNASA191C,4/8/17,Asia,Singapore,Singapore,C,F,320000,2,36116
58.******.187,3/21/17,HN,HNASA191C,4/7/17,Asia,Singapore,Singapore,C,F,320000,2,36117
218******29.112,3/21/17,MD,MDATP201ZE5F,6/3/17,Asia,Thailand,Phuket,ZE5F,P,1309000,5,36118
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Granada,TK,P,1830000,9,36119
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Madrid,TK,P,1830000,9,36120
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Barcelona,TK,P,1830000,9,36121
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Rhonda,TK,P,1830000,9,36122
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Montserrat,TK,P,1830000,9,36123
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Valencia,TK,P,1830000,9,36124
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Segovia,TK,P,1830000,9,36125
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Sevilla,TK,P,1830000,9,36126
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Toledo,TK,P,1830000,9,36127
49.******6.49,3/21/17,HN,HNEMP363TK,5/26/17,Europe,Spain,Cordoba,TK,P,1830000,9,36128
58.******.187,3/21/17,HN,HNASA191C,4/7/17,Asia,Singapore,Singapore,C,F,320000,2,36129
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Granada,KE9,P,2275000,8,36130
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Madrid,KE9,P,2275000,8,36131
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Barcelona,KE9,P,2275000,8,36132
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Rhonda,KE9,P,2275000,8,36133
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Malaga,KE9,P,2275000,8,36134
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Valencia,KE9,P,2275000,8,36135
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Sevilla,KE9,P,2275000,8,36136
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Toledo,KE9,P,2275000,8,36137
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Spain,Cordoba,KE9,P,2275000,8,36138
49.******6.49,3/21/17,JU,JUESP632KE9,5/16/17,Europe,Gibraltar,Gibraltar,KE9,P,2275000,8,36139
59.******.136,3/21/17,HJ,HJKW20852LJ2,4/28/17,Asia,Japan,Osaka,LJ2,F,511400,3,36140
220******91.12,3/21/17,MD,MDAPE320PRM7,6/2/17,Asia,Philippines,Boracay,PRM7,P,1489000,5,36141
220******91.12,3/21/17,MD,MDAPE320PRM7,7/1/17,Asia,Philippines,Boracay,PRM7,P,889000,5,36142
125******8.94,3/21/17,KR,KR8OB201475TZ,4/26/17,Asia,Singapore,Singapore,TZ,F,263000,5,36143
180******.166,3/21/17,HN,HNASP105SQM,4/28/17,Asia,Singapore,Singapore,SQM,P,999000,5,36144
180******.166,3/21/17,HN,HNASP105SQM,4/28/17,Asia,Indonesia,Batam,SQM,P,999000,5,36145
180******.166,3/21/17,HN,HNASP105SQM,3/25/17,Asia,Singapore,Singapore,SQM,P,699000,5,36146
180******.166,3/21/17,HN,HNASP105SQM,3/25/17,Asia,Indonesia,Batam,SQM,P,699000,5,36147
180******.166,3/21/17,HN,HNJSP500KES,4/26/17,Asia,Japan,Noboribetsu,KES,P,851400,3,36148
180******.166,3/21/17,HN,HNJSP500KES,4/26/17,Asia,Japan,Lake Toya,KES,P,851400,3,36149
180******.166,3/21/17,HN,HNJSP500KES,4/26/17,Asia,Japan,Sapporo,KES,P,851400,3,36150
180******.166,3/21/17,HN,HNJSP500KES,4/26/17,Asia,Japan,Otaru,KES,P,851400,3,36151
180******.166,3/21/17,HN,HNJSP500KES,4/26/17,Asia,Japan,Chitose,KES,P,851400,3,36152
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Vietnam,Hanoi,VNA,P,999000,6,36153
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Vietnam,Halong Bay,VNA,P,999000,6,36154
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Vietnam,Ho Chi Minh,VNA,P,999000,6,36155
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Cambodia,Siem Reap,VNA,P,999000,6,36156
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Vietnam,Hanoi,VNA,P,999000,6,36157
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Vietnam,Halong Bay,VNA,P,999000,6,36158
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Vietnam,Ho Chi Minh,VNA,P,999000,6,36159
180******.166,3/21/17,HN,HNAVP144VNA,5/16/17,Asia,Cambodia,Siem Reap,VNA,P,999000,6,36160
180******.166,3/21/17,HN,HNAVP144VNA,4/17/17,Asia,Vietnam,Hanoi,VNA,P,999000,6,36161
180******.166,3/21/17,HN,HNAVP144VNA,4/17/17,Asia,Vietnam,Halong Bay,VNA,P,999000,6,36162
180******.166,3/21/17,HN,HNAVP144VNA,4/17/17,Asia,Vietnam,Ho Chi Minh,VNA,P,999000,6,36163
180******.166,3/21/17,HN,HNAVP144VNA,4/17/17,Asia,Cambodia,Siem Reap,VNA,P,999000,6,36164
121******05.126,3/21/17,HN,HNAVP106VJ1,4/11/17,Asia,Vietnam,Hanoi,VJ1,P,349000,5,36165
121******05.126,3/21/17,HN,HNAVP106VJ1,4/11/17,Asia,Vietnam,Halong Bay,VJ1,P,349000,5,36166
121******05.126,3/21/17,HN,HNAVP106VJ1,4/11/17,Asia,Vietnam,Hai Phong,VJ1,P,349000,5,36167
114******9.148,3/21/17,MD,MDATP201ZE5F,6/5/17,Asia,Thailand,Phuket,ZE5F,P,619000,5,36168
125******82.182,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kumamoto,TWJ,P,1401400,3,36169
125******82.182,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Beppu,TWJ,P,1401400,3,36170
125******82.182,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Yufuin,TWJ,P,1401400,3,36171
125******82.182,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Fukuoka,TWJ,P,1401400,3,36172
125******82.182,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kurokawa,TWJ,P,1401400,3,36173
125******82.182,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kitakyushu,TWJ,P,1401400,3,36174
223******5.47,3/21/17,KR,KR1502014109EY,8/9/17,Europe,Bosnia,Mostar,EY,P,1980000,9,36175
223******5.47,3/21/17,KR,KR1502014109EY,8/9/17,Europe,Bosnia,Sarajevo,EY,P,1980000,9,36176
223******5.47,3/21/17,KR,KR1502014109EY,8/9/17,Europe,Slovakia,Bled,EY,P,1980000,9,36177
223******5.47,3/21/17,KR,KR1502014109EY,8/9/17,Europe,Yugo,Belgrade,EY,P,1980000,9,36178
223******5.47,3/21/17,KR,KR1502014109EY,8/9/17,Europe,Croatia,Dubrovnik,EY,P,1980000,9,36179
223******5.47,3/21/17,KR,KR1502014109EY,8/9/17,Europe,Croatia,Zagreb,EY,P,1980000,9,36180
1.2******.120,3/21/17,KR,KR1242015125PR,4/8/17,Asia,Philippines,Manila,PR,P,303800,4,36181
223******6.202,3/21/17,HN,HNJKP500TWJ,5/3/17,Asia,Japan,Kumamoto,TWJ,P,1501400,3,36182
223******6.202,3/21/17,HN,HNJKP500TWJ,5/3/17,Asia,Japan,Beppu,TWJ,P,1501400,3,36183
223******6.202,3/21/17,HN,HNJKP500TWJ,5/3/17,Asia,Japan,Yufuin,TWJ,P,1501400,3,36184
223******6.202,3/21/17,HN,HNJKP500TWJ,5/3/17,Asia,Japan,Fukuoka,TWJ,P,1501400,3,36185
223******6.202,3/21/17,HN,HNJKP500TWJ,5/3/17,Asia,Japan,Kurokawa,TWJ,P,1501400,3,36186
223******6.202,3/21/17,HN,HNJKP500TWJ,5/3/17,Asia,Japan,Kitakyushu,TWJ,P,1501400,3,36187
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kumamoto,TWJ,P,1401400,3,36188
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Beppu,TWJ,P,1401400,3,36189
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Yufuin,TWJ,P,1401400,3,36190
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Fukuoka,TWJ,P,1401400,3,36191
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kurokawa,TWJ,P,1401400,3,36192
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kitakyushu,TWJ,P,1401400,3,36193
223******6.202,3/21/17,HN,HNJKP500TWJ,5/5/17,Asia,Japan,Kumamoto,TWJ,P,1399000,3,36194
223******6.202,3/21/17,HN,HNJKP500TWJ,5/5/17,Asia,Japan,Beppu,TWJ,P,1399000,3,36195
223******6.202,3/21/17,HN,HNJKP500TWJ,5/5/17,Asia,Japan,Yufuin,TWJ,P,1399000,3,36196
223******6.202,3/21/17,HN,HNJKP500TWJ,5/5/17,Asia,Japan,Fukuoka,TWJ,P,1399000,3,36197
223******6.202,3/21/17,HN,HNJKP500TWJ,5/5/17,Asia,Japan,Kurokawa,TWJ,P,1399000,3,36198
223******6.202,3/21/17,HN,HNJKP500TWJ,5/5/17,Asia,Japan,Kitakyushu,TWJ,P,1399000,3,36199
223******6.202,3/21/17,HN,HNJKP500TWJ,5/2/17,Asia,Japan,Kumamoto,TWJ,P,1401400,3,36200
223******6.202,3/21/17,HN,HNJKP500TWJ,5/2/17,Asia,Japan,Beppu,TWJ,P,1401400,3,36201
223******6.202,3/21/17,HN,HNJKP500TWJ,5/2/17,Asia,Japan,Yufuin,TWJ,P,1401400,3,36202
223******6.202,3/21/17,HN,HNJKP500TWJ,5/2/17,Asia,Japan,Fukuoka,TWJ,P,1401400,3,36203
223******6.202,3/21/17,HN,HNJKP500TWJ,5/2/17,Asia,Japan,Kurokawa,TWJ,P,1401400,3,36204
223******6.202,3/21/17,HN,HNJKP500TWJ,5/2/17,Asia,Japan,Kitakyushu,TWJ,P,1401400,3,36205
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kumamoto,TWJ,P,1401400,3,36206
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Beppu,TWJ,P,1401400,3,36207
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Yufuin,TWJ,P,1401400,3,36208
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Fukuoka,TWJ,P,1401400,3,36209
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kurokawa,TWJ,P,1401400,3,36210
223******6.202,3/21/17,HN,HNJKP500TWJ,5/4/17,Asia,Japan,Kitakyushu,TWJ,P,1401400,3,36211
49.******8.238,3/21/17,HN,HNJKP743CRI,4/9/17,Asia,Japan,Beppu,CRI,P,439000,3,36212
49.******8.238,3/21/17,HN,HNJKP743CRI,4/9/17,Asia,Japan,Yufuin,CRI,P,439000,3,36213
49.******8.238,3/21/17,HN,HNJKP743CRI,4/9/17,Asia,Japan,Fukuoka,CRI,P,439000,3,36214
49.******8.238,3/21/17,HN,HNJOB561ZE4,4/9/17,Asia,Japan,Osaka,ZE4,F,312000,4,36215
1.2******.37,3/21/17,MD,MDAPE320PRM7,6/14/17,Asia,Philippines,Boracay,PRM7,P,889000,5,36216
1.2******.37,3/21/17,HN,HNAVP144VNA,6/14/17,Asia,Vietnam,Hanoi,VNA,P,999000,6,36217
1.2******.37,3/21/17,HN,HNAVP144VNA,6/14/17,Asia,Vietnam,Halong Bay,VNA,P,999000,6,36218
1.2******.37,3/21/17,HN,HNAVP144VNA,6/14/17,Asia,Vietnam,Ho Chi Minh,VNA,P,999000,6,36219
1.2******.37,3/21/17,HN,HNAVP144VNA,6/14/17,Asia,Cambodia,Siem Reap,VNA,P,999000,6,36220
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Swiss,Lucerne,AZ,P,1690000,8,36221
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Swiss,Interlaken,AZ,P,1690000,8,36222
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,France,Paris,AZ,P,1690000,8,36223
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Italy,Rome,AZ,P,1690000,8,36224
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Italy,Milan,AZ,P,1690000,8,36225
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Italy,Venice,AZ,P,1690000,8,36226
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Italy,Florence,AZ,P,1690000,8,36227
116******3.237,3/21/17,KR,KR150201139AZ,5/10/17,Europe,Italy,Tivoli,AZ,P,1690000,8,36228
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Slovakia,Bled,OK1,P,2190000,9,36229
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Austria,Salzburg,OK1,P,2190000,9,36230
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Austria,Salzkammergut,OK1,P,2190000,9,36231
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Czech Republic,Prague,OK1,P,2190000,9,36232
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2190000,9,36233
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2190000,9,36234
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Croatia,Dubrovnik,OK1,P,2190000,9,36235
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Croatia,Zagreb,OK1,P,2190000,9,36236
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Croatia,Split,OK1,P,2190000,9,36237
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Croatia,Zadar,OK1,P,2190000,9,36238
175******0.118,3/21/17,HJ,HJKW42470OK1,6/29/17,Europe,Croatia,Trogir,OK1,P,2190000,9,36239
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Slovakia,Bled,OK1,P,2190000,9,36240
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Austria,Salzburg,OK1,P,2190000,9,36241
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Austria,Salzkammergut,OK1,P,2190000,9,36242
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Czech Republic,Prague,OK1,P,2190000,9,36243
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2190000,9,36244
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2190000,9,36245
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Croatia,Dubrovnik,OK1,P,2190000,9,36246
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Croatia,Zagreb,OK1,P,2190000,9,36247
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Croatia,Split,OK1,P,2190000,9,36248
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Croatia,Zadar,OK1,P,2190000,9,36249
175******0.118,3/21/17,HJ,HJKW42470OK1,7/4/17,Europe,Croatia,Trogir,OK1,P,2190000,9,36250
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Slovakia,Bled,OK1,P,2290000,9,36251
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Austria,Salzburg,OK1,P,2290000,9,36252
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Austria,Salzkammergut,OK1,P,2290000,9,36253
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Czech Republic,Prague,OK1,P,2290000,9,36254
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2290000,9,36255
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2290000,9,36256
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Croatia,Dubrovnik,OK1,P,2290000,9,36257
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Croatia,Zagreb,OK1,P,2290000,9,36258
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Croatia,Split,OK1,P,2290000,9,36259
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Croatia,Zadar,OK1,P,2290000,9,36260
175******0.118,3/21/17,HJ,HJKW42470OK1,7/6/17,Europe,Croatia,Trogir,OK1,P,2290000,9,36261
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Slovakia,Bled,OK1,P,2290000,9,36262
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Austria,Salzburg,OK1,P,2290000,9,36263
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Austria,Salzkammergut,OK1,P,2290000,9,36264
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Czech Republic,Prague,OK1,P,2290000,9,36265
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2290000,9,36266
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2290000,9,36267
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Croatia,Dubrovnik,OK1,P,2290000,9,36268
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Croatia,Zagreb,OK1,P,2290000,9,36269
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Croatia,Split,OK1,P,2290000,9,36270
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Croatia,Zadar,OK1,P,2290000,9,36271
175******0.118,3/21/17,HJ,HJKW42470OK1,7/11/17,Europe,Croatia,Trogir,OK1,P,2290000,9,36272
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Slovakia,Bled,OK1,P,2390000,9,36273
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Austria,Salzburg,OK1,P,2390000,9,36274
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Austria,Salzkammergut,OK1,P,2390000,9,36275
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Czech Republic,Prague,OK1,P,2390000,9,36276
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2390000,9,36277
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2390000,9,36278
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Croatia,Dubrovnik,OK1,P,2390000,9,36279
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Croatia,Zagreb,OK1,P,2390000,9,36280
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Croatia,Split,OK1,P,2390000,9,36281
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Croatia,Zadar,OK1,P,2390000,9,36282
175******0.118,3/21/17,HJ,HJKW42470OK1,6/22/17,Europe,Croatia,Trogir,OK1,P,2390000,9,36283
1.2******.177,3/21/17,KR,KR8OB201433CX,3/29/17,Asia,Hong Kong,Hong Kong,CX,F,430000,4,36284
1.2******.177,3/21/17,LT094,LT094001AAAAI,3/24/17,Asia,Hong Kong,Hong Kong,AI,A,329000,3,36285
59.******.113,3/21/17,MD,MDAPE320PRM7,4/29/17,Asia,Philippines,Boracay,PRM7,P,1229000,5,36286
59.******.113,3/21/17,MD,MDAPE320PRM7,4/19/17,Asia,Philippines,Boracay,PRM7,P,839000,5,36287
59.******.113,3/21/17,MD,MDAPE320PRM7,6/1/17,Asia,Philippines,Boracay,PRM7,P,1139000,5,36288
59.******.113,3/21/17,MD,MDAPE320PRM7,7/2/17,Asia,Philippines,Boracay,PRM7,P,889000,5,36289
59.******.113,3/21/17,MD,MDAPE320PRM7,10/31/17,Asia,Philippines,Boracay,PRM7,P,869000,5,36290
211******.29,3/21/17,KR,KR120201713XJ,4/28/17,Asia,Thailand,Bangkok,XJ,P,799000,4,36291
211******.29,3/21/17,KR,KR120201713XJ,4/30/17,Asia,Thailand,Bangkok,XJ,P,799000,4,36292
125******3.201,3/21/17,HN,HNAAP100XJN,4/21/17,Asia,Thailand,Bangkok,XJN,P,579000,4,36293
125******3.201,3/21/17,HN,HNAAP100XJN,4/21/17,Asia,Thailand,Pattaya,XJN,P,579000,4,36294
125******3.201,3/21/17,HN,HNJKP500TWJ,4/29/17,Asia,Japan,Kumamoto,TWJ,P,1401400,3,36295
125******3.201,3/21/17,HN,HNJKP500TWJ,4/29/17,Asia,Japan,Beppu,TWJ,P,1401400,3,36296
125******3.201,3/21/17,HN,HNJKP500TWJ,4/29/17,Asia,Japan,Yufuin,TWJ,P,1401400,3,36297
125******3.201,3/21/17,HN,HNJKP500TWJ,4/29/17,Asia,Japan,Fukuoka,TWJ,P,1401400,3,36298
125******3.201,3/21/17,HN,HNJKP500TWJ,4/29/17,Asia,Japan,Kurokawa,TWJ,P,1401400,3,36299
125******3.201,3/21/17,HN,HNJKP500TWJ,4/29/17,Asia,Japan,Kitakyushu,TWJ,P,1401400,3,36300
125******3.201,3/21/17,HN,HNJKP500TWJ,4/15/17,Asia,Japan,Kumamoto,TWJ,P,801400,3,36301
125******3.201,3/21/17,HN,HNJKP500TWJ,4/15/17,Asia,Japan,Beppu,TWJ,P,801400,3,36302
125******3.201,3/21/17,HN,HNJKP500TWJ,4/15/17,Asia,Japan,Yufuin,TWJ,P,801400,3,36303
125******3.201,3/21/17,HN,HNJKP500TWJ,4/15/17,Asia,Japan,Fukuoka,TWJ,P,801400,3,36304
125******3.201,3/21/17,HN,HNJKP500TWJ,4/15/17,Asia,Japan,Kurokawa,TWJ,P,801400,3,36305
125******3.201,3/21/17,HN,HNJKP500TWJ,4/15/17,Asia,Japan,Kitakyushu,TWJ,P,801400,3,36306
39.******72,3/21/17,MD,MDATP1027CH2,4/11/17,Asia,Thailand,Bangkok,7CH2,P,559000,5,36307
39.******72,3/21/17,MD,MDATP1027CH2,4/11/17,Asia,Thailand,Pattaya,7CH2,P,559000,5,36308
220******.60,3/21/17,JU,JUUEP645OZ2,4/7/17,North America,USA,Niagara Falls,OZ2,P,2590000,8,36309
220******.60,3/21/17,JU,JUUEP645OZ2,4/7/17,North America,USA,New York,OZ2,P,2590000,8,36310
220******.60,3/21/17,JU,JUUEP645OZ2,4/7/17,North America,USA,Boston,OZ2,P,2590000,8,36311
220******.60,3/21/17,JU,JUUEP645OZ2,4/7/17,North America,USA,Chicago,OZ2,P,2590000,8,36312
220******.60,3/21/17,JU,JUUEP645OZ2,4/7/17,North America,Canada,Ottawa,OZ2,P,2590000,8,36313
220******.60,3/21/17,JU,JUUEP645OZ2,4/7/17,North America,Canada,Kingston,OZ2,P,2590000,8,36314
